matchId,teamId,eventSequence,recipientPlayerId,period,minute,second,x,y,playId,GoalProbability,endX,endY,event,positionName,recipientPositionName,MaxPossessionGoalProbabilty,matchDetails
69183,219,2764,26211,2,70,36,42,76.8,148,NA,41.3,70.2,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,1241,26211,1,34,41,81.9,77.5,72,NA,72.7,76.4,Pass,LW,NA,0,Deportivo La Coruna (H)
69183,219,1963,26211,2,52,9,13.3,80,111,NA,20.8,68.2,Pass,LW,NA,0,Deportivo La Coruna (H)
69183,219,248,26211,1,6,14,69.3,23.4,16,NA,68.2,1.40000000000001,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,1571,26211,1,42,28,39,26.1,90,NA,41.9,34.5,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,1832,26211,2,48,36,38.4,39.7,104,NA,33.5,56,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,1949,26211,2,51,35,63.7,65.2,109,NA,50.8,79.7,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,2174,26211,2,58,41,42,12.9,126,NA,44.6,17,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,2230,26211,2,60,2,78.3,25.5,129,NA,70.2,5.8,Pass,RCB,NA,0,Deportivo La Coruna (H)
69183,219,3009,26211,2,77,24,77.3,8.5,159,NA,42.7,0.599999999999994,Pass,RCB,NA,0,Deportivo La Coruna (H)
69183,219,3379,26211,2,90,29,86,3.2,178,NA,75.6,0.700000000000003,Pass,RCB,NA,0,Deportivo La Coruna (H)
69183,219,359,26211,1,8,50,79.5,36.1,22,NA,19,26.3,Pass,LCB,NA,0,Deportivo La Coruna (H)
69183,219,455,26211,1,11,39,56.6,37.9,27,NA,37.2,47.5,Pass,LCB,NA,0,Deportivo La Coruna (H)
69183,219,2066,26211,2,55,29,85.4,63.4,120,NA,22.4,73.1,Pass,LCB,NA,0,Deportivo La Coruna (H)
69183,219,2301,26211,2,60,52,72.6,52.2,130,NA,55,57.3,Pass,LCB,NA,0,Deportivo La Coruna (H)
69183,219,354,26211,1,8,47,74.8,17.1,22,NA,68,26.3,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,632,26211,1,16,58,43,12,37,NA,28.3,17.9,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,970,26211,1,27,55,70,5.8,59,NA,55.1,13.1,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,1602,26211,1,42,48,22.3,6.59999999999999,90,NA,12.5,43.5,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,2140,26211,2,58,4,64.7,1,123,NA,50.2,15.1,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,2239,26211,2,60,14,38.1,10.3,129,NA,36.2,4.59999999999999,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,2372,26211,2,62,3,84.8,1,133,NA,77.5,3.59999999999999,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,2994,26211,2,77,10,47.6,3.90000000000001,159,NA,46.7,1.40000000000001,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,3208,26211,2,83,16,39.8,11,169,NA,19.3,4.59999999999999,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,1183,26211,1,33,2,87.2,31.7,69,NA,69.8,28,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1759,26211,2,46,58,50.1,29.3,102,NA,0.400000000000006,18.6,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1790,26211,2,48,1,68.4,66.6,104,NA,68.2,76,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1849,26211,2,48,55,58.9,40,104,NA,51.5,52.2,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2246,26211,2,60,19,54.4,26.1,129,NA,41.9,22.3,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2517,26211,2,65,27,47.3,25.5,139,NA,42.2,35.2,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2986,26211,2,77,6,51.3,18.1,159,NA,43.6,6.40000000000001,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,84,26212,1,1,40,116.2,47.9,5,NA,84.4,73.8,Pass,GK,RW,0,Deportivo La Coruna (H)
69183,219,740,26212,1,20,21,106.1,40.7,44,NA,88.6,54.6,Pass,GK,RW,0,Deportivo La Coruna (H)
69183,219,2944,25881,2,75,23,114,36,154,NA,41.4,22.5,Pass,GK,RW,0,Deportivo La Coruna (H)
69183,219,123,26212,1,3,16,55.6,49.3,9,NA,47,76.5,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,437,26212,1,11,20,41.7,47.5,27,NA,41.9,65.6,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,463,26212,1,11,44,39,42,27,NA,16.8,77.3,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,771,26212,1,22,8,46.6,71.2,46,NA,49.3,70.3,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,909,26212,1,25,34,79.2,63.1,57,NA,67.3,75.7,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,1046,26212,1,30,4,48.6,28.6,65,NA,33.1,32.1,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,1887,26212,2,49,32,57.1,35.2,106,NA,47.9,5.2,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,1981,26212,2,52,48,17.9,72.5,113,NA,14.7,66.6,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,2531,25881,2,65,33,49.4,45.5,139,NA,40.2,69.2,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,3232,25881,2,87,0,78.4,4.59999999999999,172,NA,115.5,17.4,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,608,26212,1,16,27,48.4,19.7,36,NA,25.8,69.5,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,919,26212,1,25,45,39,77.5,57,NA,32.3,78.1,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,985,26212,1,28,10,23.9,17.3,60,NA,20.3,3.90000000000001,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,2406,26212,2,62,24,52.1,51.4,135,NA,47.6,55.9,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,2741,25881,2,69,14,8.90000000000001,22,145,NA,9.59999999999999,13.5,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,1006,26212,1,28,52,51.6,77.5,62,NA,18.9,76.3,Pass,RB,RW,0,Deportivo La Coruna (H)
69183,219,288,26212,1,6,57,39.9,49.9,18,NA,48,66.9,Pass,CF,RW,0,Deportivo La Coruna (H)
69183,219,2224,26212,2,59,52,65.1,42.9,129,NA,57.4,60.7,Pass,CF,RW,0,Deportivo La Coruna (H)
69183,219,336,26212,1,8,26,70.5,24.8,21,NA,7.8,38.7,Pass,RCB,RW,0,Deportivo La Coruna (H)
69183,219,1705,26212,2,45,3,84.2,30.6,95,NA,62.9,21.4,Pass,RCB,RW,0,Deportivo La Coruna (H)
69183,219,314,26212,1,7,38,82.3,75.9,19,NA,41.5,70.1,Pass,LCB,RW,0,Deportivo La Coruna (H)
69183,219,658,26212,1,17,50,62.6,67.4,38,NA,40.9,64.7,Pass,LCB,RW,0,Deportivo La Coruna (H)
69183,219,1808,26212,2,48,24,59.4,15.3,104,NA,57.2,21.4,Pass,LB,RW,0,Deportivo La Coruna (H)
69183,219,2218,26212,2,59,46,79.9,6.40000000000001,129,NA,68.4,52.9,Pass,LB,RW,0,Deportivo La Coruna (H)
69183,219,2726,25881,2,69,2,37.7,3.7,145,NA,20.4,3.90000000000001,Pass,LB,RW,0,Deportivo La Coruna (H)
69183,219,2734,25881,2,69,7,26.9,3.59999999999999,145,NA,18.6,3.40000000000001,Pass,LB,RW,0,Deportivo La Coruna (H)
69183,219,1300,26212,1,36,45,45.2,4.40000000000001,76,NA,41.2,5.2,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,1344,26212,1,37,36,64.5,39,79,NA,62.3,27.7,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,2008,26212,2,53,27,24.8,64.5,115,NA,7.8,73.1,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,2854,25881,2,72,29,79.4,3.40000000000001,151,NA,86.3,4.3,Pass,NA,RW,0,Deportivo La Coruna (H)
69183,219,3236,26211,2,87,5,113.4,18.6,172,NA,81,1,Pass,GK,NA,0,Deportivo La Coruna (H)
69183,219,3095,26211,2,80,3,79.8,17,165,NA,68,3.90000000000001,Pass,CDM,NA,0,Deportivo La Coruna (H)
69183,219,430,26211,1,11,14,80.5,33.4,27,NA,70.7,27.7,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,604,26211,1,16,24,50.5,32.5,36,NA,41.9,4.09999999999999,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,665,26211,1,17,55,52.9,52.6,38,NA,40,34.4,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,916,26211,1,25,42,55,71.4,57,NA,43.2,78.1,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1053,26211,1,30,8,41.6,36.4,65,NA,7.7,3.90000000000001,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1079,26211,1,30,54,49.7,28,67,NA,51.8,54.6,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1750,26211,2,46,41,69.5,18,101,NA,57.6,17.1,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1973,26211,2,52,35,0,80,112,NA,8.8,73.9,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2403,26211,2,62,23,57.1,63.8,135,NA,52.1,51.4,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2661,26211,2,67,53,52.4,28.7,142,NA,54,52,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2721,26211,2,68,56,56.6,26.5,145,NA,47.6,11,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,3229,26211,2,86,55,60,40,172,NA,71.7,6.40000000000001,Pass,LCM,NA,0,Deportivo La Coruna (H)
69183,219,744,26211,1,20,25,68.2,63.7,44,NA,53.7,7.90000000000001,Pass,RW,NA,0,Deportivo La Coruna (H)
69183,219,2044,26211,2,54,59,70.3,74.7,119,NA,67.1,65.8,Pass,RW,NA,0,Deportivo La Coruna (H)
69183,219,2410,26211,2,62,25,47.6,55,135,NA,51.2,54.7,Pass,RW,NA,0,Deportivo La Coruna (H)
69183,219,2535,26211,2,65,37,35.1,66.8,139,NA,25.2,56.3,Pass,RW,NA,0,Deportivo La Coruna (H)
69183,219,2737,26211,2,69,10,7.3,5.5,145,NA,16.2,22,Pass,RW,NA,0,Deportivo La Coruna (H)
69183,219,414,26211,1,10,58,32.7,74.6,25,NA,11.9,45.2,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,1373,26211,1,38,17,17.9,80,81,NA,15.7,71.4,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,1380,26211,1,38,20,15.7,78.6,81,NA,21.1,77.1,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,1395,26211,1,38,36,35.8,80,82,NA,38.4,71.7,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,1780,26211,2,47,55,82.8,80,104,NA,72.3,64.4,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,2416,26211,2,62,28,35.8,73.1,135,NA,30.1,64.4,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,2650,26211,2,67,42,54.3,80,142,NA,49.5,64.2,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,2758,26211,2,70,35,48.3,80,148,NA,37.7,74.5,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,2764,26211,2,70,36,42,76.8,148,NA,41.3,70.2,Pass,RB,NA,0,Deportivo La Coruna (H)
69183,219,1241,26211,1,34,41,81.9,77.5,72,NA,72.7,76.4,Pass,LW,NA,0,Deportivo La Coruna (H)
69183,219,1963,26211,2,52,9,13.3,80,111,NA,20.8,68.2,Pass,LW,NA,0,Deportivo La Coruna (H)
69183,219,248,26211,1,6,14,69.3,23.4,16,NA,68.2,1.40000000000001,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,1571,26211,1,42,28,39,26.1,90,NA,41.9,34.5,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,1832,26211,2,48,36,38.4,39.7,104,NA,33.5,56,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,1949,26211,2,51,35,63.7,65.2,109,NA,50.8,79.7,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,2174,26211,2,58,41,42,12.9,126,NA,44.6,17,Pass,CF,NA,0,Deportivo La Coruna (H)
69183,219,2230,26211,2,60,2,78.3,25.5,129,NA,70.2,5.8,Pass,RCB,NA,0,Deportivo La Coruna (H)
69183,219,3009,26211,2,77,24,77.3,8.5,159,NA,42.7,0.599999999999994,Pass,RCB,NA,0,Deportivo La Coruna (H)
69183,219,3379,26211,2,90,29,86,3.2,178,NA,75.6,0.700000000000003,Pass,RCB,NA,0,Deportivo La Coruna (H)
69183,219,359,26211,1,8,50,79.5,36.1,22,NA,19,26.3,Pass,LCB,NA,0,Deportivo La Coruna (H)
69183,219,455,26211,1,11,39,56.6,37.9,27,NA,37.2,47.5,Pass,LCB,NA,0,Deportivo La Coruna (H)
69183,219,2066,26211,2,55,29,85.4,63.4,120,NA,22.4,73.1,Pass,LCB,NA,0,Deportivo La Coruna (H)
69183,219,2301,26211,2,60,52,72.6,52.2,130,NA,55,57.3,Pass,LCB,NA,0,Deportivo La Coruna (H)
69183,219,354,26211,1,8,47,74.8,17.1,22,NA,68,26.3,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,632,26211,1,16,58,43,12,37,NA,28.3,17.9,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,970,26211,1,27,55,70,5.8,59,NA,55.1,13.1,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,1602,26211,1,42,48,22.3,6.59999999999999,90,NA,12.5,43.5,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,2140,26211,2,58,4,64.7,1,123,NA,50.2,15.1,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,2239,26211,2,60,14,38.1,10.3,129,NA,36.2,4.59999999999999,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,2372,26211,2,62,3,84.8,1,133,NA,77.5,3.59999999999999,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,2994,26211,2,77,10,47.6,3.90000000000001,159,NA,46.7,1.40000000000001,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,3208,26211,2,83,16,39.8,11,169,NA,19.3,4.59999999999999,Pass,LB,NA,0,Deportivo La Coruna (H)
69183,219,1183,26211,1,33,2,87.2,31.7,69,NA,69.8,28,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1759,26211,2,46,58,50.1,29.3,102,NA,0.400000000000006,18.6,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1790,26211,2,48,1,68.4,66.6,104,NA,68.2,76,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1849,26211,2,48,55,58.9,40,104,NA,51.5,52.2,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2246,26211,2,60,19,54.4,26.1,129,NA,41.9,22.3,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2517,26211,2,65,27,47.3,25.5,139,NA,42.2,35.2,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,2986,26211,2,77,6,51.3,18.1,159,NA,43.6,6.40000000000001,Pass,NA,NA,0,Deportivo La Coruna (H)
69183,219,1461,26209,1,39,40,109.7,51.9,84,NA,85.8,74,Pass,GK,RB,0,Deportivo La Coruna (H)
69183,219,2397,26209,2,62,17,65.3,39.8,135,NA,54.8,70.6,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,2426,26209,2,62,36,30.5,69.7,135,NA,10.8,72.7,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,612,26209,1,16,31,29.1,77.3,36,NA,47.8,76.3,Pass,RW,RB,0,Deportivo La Coruna (H)
69183,219,1377,26209,1,38,19,18.9,76,81,NA,15.7,78.6,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,1783,26209,2,47,58,70.8,72.5,104,NA,81.6,72,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,1794,26209,2,48,4,72.2,75.2,104,NA,81.4,77.5,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,2413,26209,2,62,26,51.2,54.7,135,NA,35.8,73.7,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,2420,26209,2,62,31,28.3,63.8,135,NA,16.7,74.3,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,2761,26209,2,70,36,39.3,72.3,148,NA,42,76.8,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,1362,26209,1,37,52,22.6,74.1,79,NA,19.1,74.8,Pass,LW,RB,0,Deportivo La Coruna (H)
69183,219,1943,26209,2,51,29,114.5,74.5,109,NA,104.8,71.3,Pass,LW,RB,0,Deportivo La Coruna (H)
69183,219,2640,26209,2,67,19,60,56,141,NA,76.2,74.5,Pass,LW,RB,0,Deportivo La Coruna (H)
69183,219,411,26209,1,10,54,63.3,58.5,25,NA,43.5,73.2,Pass,RCB,RB,0,Deportivo La Coruna (H)
69183,219,861,26209,1,24,39,76.7,44.6,54,NA,83.7,55.1,Pass,LCB,RB,0,Deportivo La Coruna (H)
69183,219,902,26209,1,25,29,103.8,66.5,57,NA,104.9,59.9,Pass,LCB,RB,0,Deportivo La Coruna (H)
69183,219,1002,26209,1,28,49,53.2,53.4,62,NA,55.8,72.5,Pass,LCB,RB,0,Deportivo La Coruna (H)
69183,219,546,26209,1,14,20,69.8,45.2,32,NA,75.6,64.7,Pass,NA,RB,0,Deportivo La Coruna (H)
69183,219,841,5563,1,23,52,96.6,24.7,51,NA,27.5,1.7,Pass,GK,LW,0,Deportivo La Coruna (H)
69183,219,1845,26020,2,48,50,106.4,45.5,104,NA,44,51.2,Pass,GK,LW,0,Deportivo La Coruna (H)
69183,219,2506,26020,2,65,18,98.2,52.4,139,NA,40.8,26.5,Pass,GK,LW,0,Deportivo La Coruna (H)
69183,219,3333,26020,2,88,59,75.2,49.4,174,NA,38.3,79.6,Pass,CDM,LW,0,Deportivo La Coruna (H)
69183,219,298,5563,1,7,22,57,61,19,NA,34.5,15.2,Pass,NA,LW,0,Deportivo La Coruna (H)
69183,219,1358,26020,1,37,48,41.9,24.8,79,NA,20.2,75.4,Pass,NA,LW,0,Deportivo La Coruna (H)
69183,219,2151,26020,2,58,10,50.5,20.4,123,NA,14.7,9.8,Pass,NA,LW,0,Deportivo La Coruna (H)
69183,219,3197,26020,2,82,51,76.8,52.2,168,NA,66,76,Pass,LCM,LW,0,Deportivo La Coruna (H)
69183,219,668,5563,1,17,57,31.2,35.2,38,NA,19.5,18.1,Pass,NA,LW,0,Deportivo La Coruna (H)
